"sect","cell","slot","disc","elem","index","doorsid","model","essname","len[mm]","r[mm]","s,s[mm]","MCS,s,x[mm]","MCS,s,y[mm]","MCS,s,z[mm]","s,m[mm]","MCS,m,x[mm]","MCS,m,y[mm]","MCS,m,z[mm]","s,e[mm]","MCS,e,x[mm]","MCS,e,y[mm]","MCS,e,z[mm]","TCS,s,x[mm]","TCS,s,y[mm]","TCS,s,z[mm]","TCS,m,x[mm]","TCS,m,y[mm]","TCS,m,z[mm]","TCS,e,x[mm]","TCS,e,y[mm]","TCS,e,z[mm]"
"MBL","070","LWU","PBI","BPM","001","BPM6","BPM","MBL-070LWU:PBI-BPM-001",0.0,50.0,157538.718,0.0,0.0,157538.718,157538.718,0.0,0.0,157538.718,157538.718,0.0,0.0,157538.718,0.0,-4500.0,-445088.436,0.0,-4500.0,-445088.436,0.0,-4500.0,-445088.436
"MBL","070","LWU","","Drf","003","","","",82.2,50.0,157538.718,0.0,0.0,157538.718,157579.818,0.0,0.0,157579.818,157620.918,0.0,0.0,157620.918,0.0,-4500.0,-445088.436,0.0,-4500.0,-445047.336,0.0,-4500.0,-445006.236
"MBL","070","LWU","BMD","CX","001","","","MBL-070LWU:BMD-CX-001",0.0,50.0,157620.918,0.0,0.0,157620.918,157620.918,0.0,0.0,157620.918,157620.918,0.0,0.0,157620.918,0.0,-4500.0,-445006.236,0.0,-4500.0,-445006.236,0.0,-4500.0,-445006.236
"MBL","070","LWU","","Drf","004","","","",608.0,50.0,157620.918,0.0,0.0,157620.918,157924.918,0.0,0.0,157924.918,158228.918,0.0,0.0,158228.918,0.0,-4500.0,-445006.236,0.0,-4500.0,-444702.236,0.0,-4500.0,-444398.236
"MBL","070","LWU","BMD","QV","001","","","MBL-070LWU:BMD-QV-001",350.0,50.0,158228.918,0.0,0.0,158228.918,158403.918,0.0,0.0,158403.918,158578.918,0.0,0.0,158578.918,0.0,-4500.0,-444398.236,0.0,-4500.0,-444223.236,0.0,-4500.0,-444048.236
"MBL","070","LWU","PBI","BLM","002","BLM1","ICBLM","MBL-070LWU:PBI-BLM-002",0.0,50.0,158578.918,0.0,0.0,158578.918,158578.918,0.0,0.0,158578.918,158578.918,0.0,0.0,158578.918,0.0,-4500.0,-444048.236,0.0,-4500.0,-444048.236,0.0,-4500.0,-444048.236
"MBL","070","LWU","","Drf","005","","","",251.2,50.0,158578.918,0.0,0.0,158578.918,158704.518,0.0,0.0,158704.518,158830.118,0.0,0.0,158830.118,0.0,-4500.0,-444048.236,0.0,-4500.0,-443922.636,0.0,-4500.0,-443797.036
"MBL","070","LWU","PBI","BLM","003","BLM1","ICBLM","MBL-070LWU:PBI-BLM-003",0.0,50.0,158830.118,0.0,0.0,158830.118,158830.118,0.0,0.0,158830.118,158830.118,0.0,0.0,158830.118,0.0,-4500.0,-443797.036,0.0,-4500.0,-443797.036,0.0,-4500.0,-443797.036
"MBL","070","Crm","PBI","BLM","001","BLM1","ICBLM","MBL-070Crm:PBI-BLM-001",0.0,50.0,158830.118,0.0,0.0,158830.118,158830.118,0.0,0.0,158830.118,158830.118,0.0,0.0,158830.118,0.0,-4500.0,-443797.036,0.0,-4500.0,-443797.036,0.0,-4500.0,-443797.036
"MBL","070","Crm","","Drf","001","","","",293.8,46.87,158830.118,0.0,0.0,158830.118,158977.018,0.0,0.0,158977.018,159123.918,0.0,0.0,159123.918,0.0,-4500.0,-443797.036,0.0,-4500.0,-443650.136,0.0,-4500.0,-443503.236
"MBL","070","Crm","EMR","Cav","001","","","MBL-070Crm:EMR-Cav-001",1500.0,67.9,159123.918,0.0,0.0,159123.918,159873.918,0.0,0.0,159873.918,160623.918,0.0,0.0,160623.918,0.0,-4500.0,-443503.236,0.0,-4500.0,-442753.236,0.0,-4500.0,-442003.236
"MBL","070","Crm","EMR","Cav","002","","","MBL-070Crm:EMR-Cav-002",1500.0,67.9,160623.918,0.0,0.0,160623.918,161373.918,0.0,0.0,161373.918,162123.918,0.0,0.0,162123.918,0.0,-4500.0,-442003.236,0.0,-4500.0,-441253.236,0.0,-4500.0,-440503.236
"MBL","070","Crm","EMR","Cav","003","","","MBL-070Crm:EMR-Cav-003",1500.0,67.9,162123.918,0.0,0.0,162123.918,162873.918,0.0,0.0,162873.918,163623.918,0.0,0.0,163623.918,0.0,-4500.0,-440503.236,0.0,-4500.0,-439753.236,0.0,-4500.0,-439003.236
"MBL","070","Crm","EMR","Cav","004","","","MBL-070Crm:EMR-Cav-004",1500.0,67.9,163623.918,0.0,0.0,163623.918,164373.918,0.0,0.0,164373.918,165123.918,0.0,0.0,165123.918,0.0,-4500.0,-439003.236,0.0,-4500.0,-438253.236,0.0,-4500.0,-437503.236
"MBL","070","Crm","","Drf","002","","","",293.8,46.87,165123.918,0.0,0.0,165123.918,165270.818,0.0,0.0,165270.818,165417.718,0.0,0.0,165417.718,0.0,-4500.0,-437503.236,0.0,-4500.0,-437356.336,0.0,-4500.0,-437209.436
"MBL","080","LWU","","Drf","001","","","",251.2,50.0,165417.718,0.0,0.0,165417.718,165543.318,0.0,0.0,165543.318,165668.918,0.0,0.0,165668.918,0.0,-4500.0,-437209.436,0.0,-4500.0,-437083.836,0.0,-4500.0,-436958.236
"MBL","080","LWU","PBI","BLM","001","BLM1","ICBLM","MBL-080LWU:PBI-BLM-001",0.0,50.0,165668.918,0.0,0.0,165668.918,165668.918,0.0,0.0,165668.918,165668.918,0.0,0.0,165668.918,0.0,-4500.0,-436958.236,0.0,-4500.0,-436958.236,0.0,-4500.0,-436958.236
"MBL","080","LWU","BMD","QH","001","","","MBL-080LWU:BMD-QH-001",350.0,50.0,165668.918,0.0,0.0,165668.918,165843.918,0.0,0.0,165843.918,166018.918,0.0,0.0,166018.918,0.0,-4500.0,-436958.236,0.0,-4500.0,-436783.236,0.0,-4500.0,-436608.236
"MBL","080","LWU","","Drf","002","","","",608.0,50.0,166018.918,0.0,0.0,166018.918,166322.918,0.0,0.0,166322.918,166626.918,0.0,0.0,166626.918,0.0,-4500.0,-436608.236,0.0,-4500.0,-436304.236,0.0,-4500.0,-436000.236
"MBL","080","LWU","BMD","CX","001","","","MBL-080LWU:BMD-CX-001",0.0,50.0,166626.918,0.0,0.0,166626.918,166626.918,0.0,0.0,166626.918,166626.918,0.0,0.0,166626.918,0.0,-4500.0,-436000.236,0.0,-4500.0,-436000.236,0.0,-4500.0,-436000.236
"MBL","080","LWU","","Drf","003","","","",82.2,50.0,166626.918,0.0,0.0,166626.918,166668.018,0.0,0.0,166668.018,166709.118,0.0,0.0,166709.118,0.0,-4500.0,-436000.236,0.0,-4500.0,-435959.136,0.0,-4500.0,-435918.036
"MBL","080","LWU","PBI","BPM","001","BPM6","BPM","MBL-080LWU:PBI-BPM-001",0.0,50.0,166709.118,0.0,0.0,166709.118,166709.118,0.0,0.0,166709.118,166709.118,0.0,0.0,166709.118,0.0,-4500.0,-435918.036,0.0,-4500.0,-435918.036,0.0,-4500.0,-435918.036
"MBL","080","LWU","","Drf","004","","","",39.8,50.0,166709.118,0.0,0.0,166709.118,166729.018,0.0,0.0,166729.018,166748.918,0.0,0.0,166748.918,0.0,-4500.0,-435918.036,0.0,-4500.0,-435898.136,0.0,-4500.0,-435878.236
"MBL","080","LWU","BMD","QV","001","","","MBL-080LWU:BMD-QV-001",350.0,50.0,166748.918,0.0,0.0,166748.918,166923.918,0.0,0.0,166923.918,167098.918,0.0,0.0,167098.918,0.0,-4500.0,-435878.236,0.0,-4500.0,-435703.236,0.0,-4500.0,-435528.236
"MBL","080","LWU","PBI","BLM","002","BLM1","ICBLM","MBL-080LWU:PBI-BLM-002",0.0,50.0,167098.918,0.0,0.0,167098.918,167098.918,0.0,0.0,167098.918,167098.918,0.0,0.0,167098.918,0.0,-4500.0,-435528.236,0.0,-4500.0,-435528.236,0.0,-4500.0,-435528.236
"MBL","080","LWU","","Drf","005","","","",251.2,50.0,167098.918,0.0,0.0,167098.918,167224.518,0.0,0.0,167224.518,167350.118,0.0,0.0,167350.118,0.0,-4500.0,-435528.236,0.0,-4500.0,-435402.636,0.0,-4500.0,-435277.036
"MBL","080","LWU","PBI","BLM","003","BLM1","ICBLM","MBL-080LWU:PBI-BLM-003",0.0,50.0,167350.118,0.0,0.0,167350.118,167350.118,0.0,0.0,167350.118,167350.118,0.0,0.0,167350.118,0.0,-4500.0,-435277.036,0.0,-4500.0,-435277.036,0.0,-4500.0,-435277.036
"MBL","080","Crm","PBI","BLM","001","BLM1","ICBLM","MBL-080Crm:PBI-BLM-001",0.0,50.0,167350.118,0.0,0.0,167350.118,167350.118,0.0,0.0,167350.118,167350.118,0.0,0.0,167350.118,0.0,-4500.0,-435277.036,0.0,-4500.0,-435277.036,0.0,-4500.0,-435277.036
"MBL","080","Crm","","Drf","001","","","",293.8,46.87,167350.118,0.0,0.0,167350.118,167497.018,0.0,0.0,167497.018,167643.918,0.0,0.0,167643.918,0.0,-4500.0,-435277.036,0.0,-4500.0,-435130.136,0.0,-4500.0,-434983.236
"MBL","080","Crm","EMR","Cav","001","","","MBL-080Crm:EMR-Cav-001",1500.0,67.9,167643.918,0.0,0.0,167643.918,168393.918,0.0,0.0,168393.918,169143.918,0.0,0.0,169143.918,0.0,-4500.0,-434983.236,0.0,-4500.0,-434233.236,0.0,-4500.0,-433483.236
"MBL","080","Crm","EMR","Cav","002","","","MBL-080Crm:EMR-Cav-002",1500.0,67.9,169143.918,0.0,0.0,169143.918,169893.918,0.0,0.0,169893.918,170643.918,0.0,0.0,170643.918,0.0,-4500.0,-433483.236,0.0,-4500.0,-432733.236,0.0,-4500.0,-431983.236
"MBL","080","Crm","EMR","Cav","003","","","MBL-080Crm:EMR-Cav-003",1500.0,67.9,170643.918,0.0,0.0,170643.918,171393.918,0.0,0.0,171393.918,172143.918,0.0,0.0,172143.918,0.0,-4500.0,-431983.236,0.0,-4500.0,-431233.236,0.0,-4500.0,-430483.236
