241	RFQ218	RFQ_CELL	6.297	-	0.0870059	-	-76.6893	-76.6893	0.10341245	0.014845715	3735.486	124039.29
242	RFQ219	RFQ_CELL	6.321	-	0.0870732	-	-76.5117	-76.5117	0.10421519	0.014903214	3741.807	124219.48
243	RFQ220	RFQ_CELL	6.346	-	0.0871411	-	-76.3332	-76.3332	0.10503751	0.014961887	3748.153	124399.69
244	RFQ221	RFQ_CELL	6.371	-	0.0872095	-	-76.1539	-76.1539	0.10588036	0.015021786	3754.524	124579.88
245	RFQ222	RFQ_CELL	6.397	-	0.0872784	-	-75.9739	-75.9739	0.10674356	0.015082885	3760.921	124760.09
246	RFQ223	RFQ_CELL	6.423	-	0.0873479	-	-75.793	-75.793	0.10762703	0.015145162	3767.344	124940.29
247	RFQ224	RFQ_CELL	6.45	-	0.0874179	-	-75.6113	-75.6113	0.1085324	0.015208719	3773.794	125120.5
248	RFQ225	RFQ_CELL	6.477	-	0.0874885	-	-75.4288	-75.4288	0.10945959	0.015273533	3780.271	125300.71
249	RFQ226	RFQ_CELL	6.505	-	0.0875596	-	-75.2455	-75.2455	0.11040947	0.01533965	3786.776	125480.91
250	RFQ227	RFQ_CELL	6.533	-	0.0876314	-	-75.0615	-75.0615	0.11138197	0.015407047	3793.309	125661.12
251	RFQ228	RFQ_CELL	6.562	-	0.0877036	-	-74.8767	-74.8767	0.11237796	0.015475767	3799.871	125841.32
252	RFQ229	RFQ_CELL	6.591	-	0.0877765	-	-74.6912	-74.6912	0.11339735	0.015545787	3806.462	126021.51
253	RFQ230	RFQ_CELL	6.621	-	0.08785	-	-74.5049	-74.5049	0.11444104	0.01561715	3813.083	126201.7
254	RFQ231	RFQ_CELL	6.651	-	0.087924	-	-74.3179	-74.3179	0.1155098	0.015689891	3819.734	126381.88
255	RFQ232	RFQ_CELL	6.683	-	0.0879987	-	-74.1301	-74.1301	0.11660553	0.015764119	3826.417	126562.08
256	RFQ233	RFQ_CELL	6.714	-	0.088074	-	-73.9417	-73.9417	0.11772623	0.015839679	3833.131	126742.25
257	RFQ234	RFQ_CELL	6.747	-	0.08815	-	-73.7525	-73.7525	0.11887473	0.01591674	3839.878	126922.44
258	RFQ235	RFQ_CELL	6.78	-	0.0882266	-	-73.5627	-73.5627	0.12005092	0.015995274	3846.658	127102.64
259	RFQ236	RFQ_CELL	6.813	-	0.0883038	-	-73.3722	-73.3722	0.12125565	0.016075316	3853.471	127282.81
260	RFQ237	RFQ_CELL	6.847	-	0.0883817	-	-73.1809	-73.1809	0.12248889	0.016156841	3860.318	127462.98
261	RFQ238	RFQ_CELL	6.882	-	0.0884602	-	-72.9891	-72.9891	0.12375293	0.016239976	3867.2	127643.15
262	RFQ239	RFQ_CELL	6.918	-	0.0885394	-	-72.7965	-72.7965	0.1250483	0.016324734	3874.118	127823.33
263	RFQ240	RFQ_CELL	6.954	-	0.0886193	-	-72.6033	-72.6033	0.1263749	0.01641108	3881.072	128003.5
264	RFQ241	RFQ_CELL	6.991	-	0.0887	-	-72.4095	-72.4095	0.12773368	0.016499052	3888.063	128183.67
265	RFQ242	RFQ_CELL	7.028	-	0.0887813	-	-72.2151	-72.2151	0.12912451	0.016588615	3895.091	128363.82
266	RFQ243	RFQ_CELL	7.067	-	0.0888633	-	-72.02	-72.02	0.13055046	0.016679941	3902.158	128543.99
267	RFQ244	RFQ_CELL	7.106	-	0.0889461	-	-71.8244	-71.8244	0.13201142	0.016772992	3909.264	128724.15
268	RFQ245	RFQ_CELL	7.145	-	0.0890296	-	-71.6281	-71.6281	0.13350771	0.016867761	3916.409	128904.3
269	RFQ246	RFQ_CELL	7.186	-	0.0891139	-	-71.4312	-71.4312	0.13504094	0.01696432	3923.595	129084.45
270	RFQ247	RFQ_CELL	7.227	-	0.0891989	-	-71.2338	-71.2338	0.13661098	0.017062631	3930.822	129264.59
271	RFQ248	RFQ_CELL	7.269	-	0.0892847	-	-71.0358	-71.0358	0.13821995	0.017162794	3938.091	129444.73
272	RFQ249	RFQ_CELL	7.312	-	0.0893713	-	-70.8372	-70.8372	0.13986883	0.017264839	3945.403	129624.88
273	RFQ250	RFQ_CELL	7.355	-	0.0894587	-	-70.6381	-70.6381	0.14155748	0.017368723	3952.758	129805
274	RFQ251	RFQ_CELL	7.4	-	0.0895469	-	-70.4385	-70.4385	0.14328968	0.017474644	3960.158	129985.14
275	RFQ252	RFQ_CELL	7.445	-	0.089636	-	-70.2383	-70.2383	0.14506481	0.017582527	3967.603	130165.27
276	RFQ253	RFQ_CELL	7.491	-	0.0897258	-	-70.0377	-70.0377	0.14688388	0.017692398	3975.094	130345.39
277	RFQ254	RFQ_CELL	7.538	-	0.0898166	-	-69.8365	-69.8365	0.14874788	0.017804278	3982.632	130525.51
278	RFQ255	RFQ_CELL	7.586	-	0.0899081	-	-69.6348	-69.6348	0.15065909	0.017918266	3990.218	130705.64
279	RFQ256	RFQ_CELL	7.634	-	0.0900006	-	-69.4326	-69.4326	0.15261736	0.018034313	3997.852	130885.74
280	RFQ257	RFQ_CELL	7.684	-	0.090094	-	-69.2299	-69.2299	0.15462489	0.018152508	4005.536	131065.85
281	RFQ258	RFQ_CELL	7.734	-	0.0901882	-	-69.0268	-69.0268	0.15668282	0.018272876	4013.27	131245.94
282	RFQ259	RFQ_CELL	7.786	-	0.0902834	-	-68.8232	-68.8232	0.15879337	0.018395503	4021.056	131426.05
283	RFQ260	RFQ_CELL	7.838	-	0.0903795	-	-68.6192	-68.6192	0.16095773	0.018520413	4028.894	131606.14
284	RFQ261	RFQ_CELL	7.891	-	0.0904766	-	-68.4148	-68.4148	0.16317557	0.01864754	4036.785	131786.23
285	RFQ262	RFQ_CELL	7.946	-	0.0905747	-	-68.2099	-68.2099	0.16545107	0.018777077	4044.731	131966.32
286	RFQ263	RFQ_CELL	8.001	-	0.0906737	-	-68.0046	-68.0046	0.16778492	0.018909012	4052.732	132146.4
287	RFQ264	RFQ_CELL	8.057	-	0.0907737	-	-67.7989	-67.7989	0.17017874	0.019043387	4060.789	132326.47
288	RFQ265	RFQ_CELL	8.114	-	0.0908747	-	-67.5928	-67.5928	0.172633	0.019180176	4068.903	132506.53
289	RFQ266	RFQ_CELL	8.173	-	0.0909768	-	-67.3863	-67.3863	0.17515206	0.019319569	4077.076	132686.6
290	RFQ267	RFQ_CELL	8.232	-	0.0910799	-	-67.1795	-67.1795	0.17773513	0.019461466	4085.308	132866.65
291	RFQ268	RFQ_CELL	8.293	-	0.091184	-	-66.9723	-66.9723	0.18038665	0.019606054	4093.601	133046.71
292	RFQ269	RFQ_CELL	8.354	-	0.0912893	-	-66.7647	-66.7647	0.18310643	0.019753263	4101.955	133226.75
293	RFQ270	RFQ_CELL	8.417	-	0.0913956	-	-66.5568	-66.5568	0.18589681	0.019903161	4110.372	133406.79
294	RFQ271	RFQ_CELL	8.481	-	0.091503	-	-66.3485	-66.3485	0.1887598	0.020055793	4118.853	133586.82
295	RFQ272	RFQ_CELL	8.546	-	0.0916116	-	-66.14	-66.14	0.1916987	0.020211273	4127.399	133766.84
296	RFQ273	RFQ_CELL	8.612	-	0.0917214	-	-65.9311	-65.9311	0.19471461	0.02036959	4136.011	133946.86
297	RFQ274	RFQ_CELL	8.68	-	0.0918323	-	-65.7219	-65.7219	0.19781089	0.020530855	4144.691	134126.87
298	RFQ275	RFQ_CELL	8.748	-	0.0919444	-	-65.5125	-65.5125	0.20098731	0.020694987	4153.439	134306.87
299	RFQ276	RFQ_CELL	8.818	-	0.0920576	-	-65.3027	-65.3027	0.20424862	0.02086216	4162.257	134486.86
300	RFQ277	RFQ_CELL	8.89	-	0.0921722	-	-65.0927	-65.0927	0.20759893	0.02103251	4171.147	134666.86
301	RFQ278	RFQ_CELL	8.962	-	0.0922879	-	-64.8825	-64.8825	0.21103728	0.021205912	4180.109	134846.84
302	RFQ279	RFQ_CELL	9.036	-	0.092405	-	-64.672	-64.672	0.21456857	0.021382535	4189.145	135026.81
303	RFQ280	RFQ_CELL	9.111	-	0.0925233	-	-64.4612	-64.4612	0.21819565	0.021562441	4198.256	135206.77
304	RFQ281	RFQ_CELL	9.188	-	0.0926429	-	-64.2503	-64.2503	0.22192093	0.021745666	4207.444	135386.73
305	RFQ282	RFQ_CELL	9.266	-	0.0927639	-	-64.0391	-64.0391	0.22574807	0.021932305	4216.71	135566.68
306	RFQ283	RFQ_CELL	9.345	-	0.0928862	-	-63.8277	-63.8277	0.22967923	0.022122375	4226.055	135746.62
307	RFQ284	RFQ_CELL	9.426	-	0.0930099	-	-63.6161	-63.6161	0.23371767	0.022315944	4235.481	135926.55
308	RFQ285	RFQ_CELL	9.509	-	0.093135	-	-63.4043	-63.4043	0.23786882	0.022513178	4244.99	136106.48
309	RFQ286	RFQ_CELL	9.593	-	0.0932615	-	-63.1924	-63.1924	0.24213448	0.022714066	4254.583	136286.4
310	RFQ287	RFQ_CELL	9.678	-	0.0933895	-	-62.9803	-62.9803	0.24651766	0.022918652	4264.261	136466.3
311	RFQ288	RFQ_CELL	9.765	-	0.0935189	-	-62.7681	-62.7681	0.25102198	0.023127003	4274.026	136646.2
312	RFQ289	RFQ_CELL	9.854	-	0.0936498	-	-62.5557	-62.5557	0.25565274	0.023339261	4283.88	136826.09
313	RFQ290	RFQ_CELL	9.944	-	0.0937822	-	-62.3431	-62.3431	0.26041291	0.023555454	4293.824	137005.96
314	RFQ291	RFQ_CELL	10.036	-	0.0939161	-	-62.1305	-62.1305	0.26530619	0.02377564	4303.86	137185.83
315	RFQ292	RFQ_CELL	10.13	-	0.0940516	-	-61.9178	-61.9178	0.27033789	0.023999945	4313.99	137365.69
316	RFQ293	RFQ_CELL	10.225	-	0.0941887	-	-61.7049	-61.7049	0.27551108	0.024228388	4324.215	137545.53
317	RFQ294	RFQ_CELL	10.322	-	0.0943274	-	-61.492	-61.492	0.28083235	0.024461141	4334.537	137725.36
318	RFQ295	RFQ_CELL	10.421	-	0.0944678	-	-61.279	-61.279	0.28630419	0.024698188	4344.958	137905.18
319	RFQ296	RFQ_CELL	10.522	-	0.0946098	-	-61.0659	-61.0659	0.29193418	0.024939731	4355.48	138084.99
320	RFQ297	RFQ_CELL	10.625	-	0.0947535	-	-60.8528	-60.8528	0.29772686	0.025185831	4366.105	138264.8
321	RFQ298	RFQ_CELL	10.729	-	0.0948989	-	-60.6396	-60.6396	0.30368531	0.025436485	4376.834	138444.58
322	RFQ299	RFQ_CELL	10.836	-	0.0950461	-	-60.4264	-60.4264	0.30981783	0.025691903	4387.67	138624.36
323	RFQ300	RFQ_CELL	10.945	-	0.095195	-	-60.2132	-60.2132	0.31612903	0.025952134	4398.615	138804.14
324	RFQ301	RFQ_CELL	11.055	-	0.0953457	-	-60	-60	0.32262503	0.026217282	4409.67	138983.89
325	RFQ302	RFQ_CELL	11.161	-	0.0954982	-	-59.8957	-59.8957	0.32916962	0.026481723	4420.831	139163.54
326	RFQ303	RFQ_CELL	11.296	-	0.0956529	-	-59.4545	-59.4545	0.33595136	0.026752983	4432.127	139343.52
327	RFQ304	RFQ_CELL	11.411	-	0.0958093	-	-59.0175	-59.0175	0.34294523	0.027029871	4443.538	139523.49
328	RFQ305	RFQ_CELL	11.529	-	0.0959677	-	-58.5801	-58.5801	0.35016048	0.027312575	4455.067	139703.43
329	RFQ306	RFQ_CELL	11.65	-	0.096128	-	-58.1419	-58.1419	0.35760512	0.027601225	4466.717	139883.37
330	RFQ307	RFQ_CELL	11.773	-	0.0962902	-	-57.7033	-57.7033	0.36528361	0.027895807	4478.49	140063.3
331	RFQ308	RFQ_CELL	11.898	-	0.0964544	-	-57.2644	-57.2644	0.37320475	0.028196465	4490.388	140243.2
332	RFQ309	RFQ_CELL	12.026	-	0.0966207	-	-56.8253	-56.8253	0.38137568	0.028503274	4502.414	140423.09
333	RFQ310	RFQ_CELL	12.157	-	0.096789	-	-56.3864	-56.3864	0.38980591	0.028816387	4514.571	140602.97
334	RFQ311	RFQ_CELL	12.29	-	0.0969594	-	-55.9476	-55.9476	0.39850198	0.02913584	4526.861	140782.82
335	RFQ312	RFQ_CELL	12.426	-	0.097132	-	-55.5094	-55.5094	0.40747339	0.029461769	4539.287	140962.66
336	RFQ313	RFQ_CELL	12.565	-	0.0973067	-	-55.0717	-55.0717	0.41672979	0.029794305	4551.852	141142.49
337	RFQ314	RFQ_CELL	12.707	-	0.0974835	-	-54.6349	-54.6349	0.42627931	0.030133515	4564.559	141322.31
338	RFQ315	RFQ_CELL	12.851	-	0.0976627	-	-54.199	-54.199	0.43613035	0.03047947	4577.41	141502.11
339	RFQ316	RFQ_CELL	12.998	-	0.097844	-	-53.7644	-53.7644	0.44628734	0.030832093	4590.408	141681.89
340	RFQ317	RFQ_CELL	13.148	-	0.0980277	-	-53.3311	-53.3311	0.45676103	0.031191525	4603.556	141861.65
341	RFQ318	RFQ_CELL	13.301	-	0.0982136	-	-52.8996	-52.8996	0.467556	0.031557687	4616.857	142041.39
342	RFQ319	RFQ_CELL	13.457	-	0.0984019	-	-52.4699	-52.4699	0.47868185	0.031930666	4630.314	142221.13
343	RFQ320	RFQ_CELL	13.616	-	0.0985926	-	-52.0424	-52.0424	0.49015042	0.032310613	4643.93	142400.85
344	RFQ321	RFQ_CELL	13.777	-	0.0987857	-	-51.6173	-51.6173	0.50196957	0.032697542	4657.707	142580.55
345	RFQ322	RFQ_CELL	13.942	-	0.0989812	-	-51.1947	-51.1947	0.51414637	0.033091433	4671.649	142760.24
346	RFQ323	RFQ_CELL	14.109	-	0.0991791	-	-50.7748	-50.7748	0.52669258	0.033492413	4685.758	142939.9
347	RFQ324	RFQ_CELL	14.279	-	0.0993796	-	-50.3578	-50.3578	0.53961482	0.033900436	4700.037	143119.55
348	RFQ325	RFQ_CELL	14.453	-	0.0995825	-	-49.9439	-49.9439	0.5529278	0.034315706	4714.49	143299.18
349	RFQ326	RFQ_CELL	14.629	-	0.099788	-	-49.5332	-49.5332	0.56663523	0.034738076	4729.119	143478.8
350	RFQ327	RFQ_CELL	14.809	-	0.099996	-	-49.126	-49.126	0.58074896	0.035167646	4743.928	143658.4
351	RFQ328	RFQ_CELL	14.991	-	0.100207	-	-48.7222	-48.7222	0.59528066	0.035604503	4758.919	143837.98
352	RFQ329	RFQ_CELL	15.176	-	0.10042	-	-48.3223	-48.3223	0.61023787	0.036048602	4774.095	144017.54
353	RFQ330	RFQ_CELL	15.365	-	0.100636	-	-47.9263	-47.9263	0.62563222	0.036500017	4789.46	144197.09
354	RFQ331	RFQ_CELL	15.557	-	0.100854	-	-47.5342	-47.5342	0.64146569	0.036958534	4805.017	144376.62
355	RFQ332	RFQ_CELL	15.751	-	0.101075	-	-47.1462	-47.1462	0.65774806	0.037424168	4820.768	144556.13
356	RFQ333	RFQ_CELL	15.949	-	0.101299	-	-46.7626	-46.7626	0.67448514	0.037896819	4836.717	144735.63
357	RFQ334	RFQ_CELL	16.149	-	0.101525	-	-46.3836	-46.3836	0.69168794	0.03837653	4852.866	144915.11
358	RFQ335	RFQ_CELL	16.353	-	0.101754	-	-46.0092	-46.0092	0.70936619	0.038863303	4869.219	145094.57
359	RFQ336	RFQ_CELL	16.56	-	0.101986	-	-45.6397	-45.6397	0.72752381	0.039356981	4885.779	145274.03
360	RFQ337	RFQ_CELL	16.769	-	0.10222	-	-45.2749	-45.2749	0.74616853	0.03985751	4902.548	145453.46
361	RFQ338	RFQ_CELL	16.981	-	0.102457	-	-44.9152	-44.9152	0.76531115	0.040364919	4919.529	145632.88
362	RFQ339	RFQ_CELL	17.197	-	0.102696	-	-44.5606	-44.5606	0.78495768	0.040879104	4936.726	145812.29
363	RFQ340	RFQ_CELL	17.415	-	0.102939	-	-44.2111	-44.2111	0.80511578	0.041400008	4954.141	145991.68
364	RFQ341	RFQ_CELL	17.636	-	0.103184	-	-43.8669	-43.8669	0.82578987	0.04192749	4971.777	146171.06
365	RFQ342	RFQ_CELL	17.859	-	0.103431	-	-43.528	-43.528	0.84698842	0.042461514	4989.636	146350.42
366	RFQ343	RFQ_CELL	18.086	-	0.103681	-	-43.1945	-43.1945	0.86871997	0.043002044	5007.722	146529.77
367	RFQ344	RFQ_CELL	18.315	-	0.103934	-	-42.8665	-42.8665	0.89098447	0.043548835	5026.037	146709.11
368	RFQ345	RFQ_CELL	18.547	-	0.104189	-	-42.5439	-42.5439	0.9137786	0.044101572	5044.584	146888.43
369	RFQ346	RFQ_CELL	18.782	-	0.104446	-	-42.2268	-42.2268	0.93710469	0.044660085	5063.366	147067.75
370	RFQ347	RFQ_CELL	19.018	-	0.104707	-	-41.9153	-41.9153	0.96097261	0.04522439	5082.384	147247.05
371	RFQ348	RFQ_CELL	19.258	-	0.104969	-	-41.6097	-41.6097	0.98538119	0.045794243	5101.642	147426.35
372	RFQ349	RFQ_CELL	19.499	-	0.105234	-	-41.3097	-41.3097	1.0103314	0.046369457	5121.141	147605.63
373	RFQ350	RFQ_CELL	19.743	-	0.105501	-	-41.0154	-41.0154	1.0358237	0.046949847	5140.884	147784.9
374	RFQ351	RFQ_CELL	19.99	-	0.105771	-	-40.7269	-40.7269	1.0618602	0.047535263	5160.874	147964.17
375	RFQ352	RFQ_CELL	20.238	-	0.106042	-	-40.4441	-40.4441	1.0884397	0.048125495	5181.112	148143.43
376	RFQ353	RFQ_CELL	20.488	-	0.106316	-	-40.1671	-40.1671	1.1155712	0.048720559	5201.6	148322.68
377	RFQ354	RFQ_CELL	20.741	-	0.106592	-	-39.8957	-39.8957	1.1432508	0.049320194	5222.341	148501.93
378	RFQ355	RFQ_CELL	20.995	-	0.106869	-	-39.63	-39.63	1.171477	0.0499242	5243.336	148681.17
379	RFQ356	RFQ_CELL	21.251	-	0.107149	-	-39.3699	-39.3699	1.2002436	0.050532288	5264.587	148860.4
380	RFQ357	RFQ_CELL	21.509	-	0.10743	-	-39.1154	-39.1154	1.2295574	0.051144449	5286.096	149039.62
381	RFQ358	RFQ_CELL	21.769	-	0.107713	-	-38.8664	-38.8664	1.2594118	0.0517604	5307.865	149218.84
382	RFQ359	RFQ_CELL	22.03	-	0.107998	-	-38.6229	-38.6229	1.2898084	0.052380038	5329.895	149398.06
383	RFQ360	RFQ_CELL	22.293	-	0.108284	-	-38.3849	-38.3849	1.3207404	0.053003095	5352.188	149577.27
384	RFQ361	RFQ_CELL	22.558	-	0.108571	-	-38.1522	-38.1522	1.3521999	0.053629289	5374.746	149756.48
385	RFQ362	RFQ_CELL	22.823	-	0.10886	-	-37.9247	-37.9247	1.3841915	0.054258601	5397.569	149935.69
386	RFQ363	RFQ_CELL	23.09	-	0.109149	-	-37.7026	-37.7026	1.4167081	0.054890784	5420.659	150114.89
387	RFQ364	RFQ_CELL	23.359	-	0.10944	-	-37.4856	-37.4856	1.449745	0.055525644	5444.018	150294.1
388	RFQ365	RFQ_CELL	23.628	-	0.109731	-	-37.2737	-37.2737	1.4832931	0.056162916	5467.646	150473.3
389	RFQ366	RFQ_CELL	23.899	-	0.110023	-	-37.0668	-37.0668	1.51735	0.056802474	5491.545	150652.5
390	RFQ367	RFQ_CELL	24.17	-	0.110315	-	-36.8648	-36.8648	1.5519109	0.057444146	5515.715	150831.7
391	RFQ368	RFQ_CELL	24.442	-	0.110607	-	-36.6677	-36.6677	1.5869616	0.058087603	5540.157	151010.9
392	RFQ369	RFQ_CELL	24.716	-	0.1109	-	-36.4753	-36.4753	1.6224978	0.058732703	5564.873	151190.1
393	RFQ370	RFQ_CELL	24.99	-	0.111192	-	-36.2876	-36.2876	1.6585144	0.059379301	5589.863	151369.3
394	RFQ371	RFQ_CELL	25.264	-	0.111485	-	-36.1045	-36.1045	1.6950051	0.060027232	5615.127	151548.51
395	RFQ372	RFQ_CELL	25.539	-	0.111776	-	-35.926	-35.926	1.7319619	0.060676311	5640.666	151727.71
396	RFQ373	RFQ_CELL	25.815	-	0.112067	-	-35.7518	-35.7518	1.7693718	0.061326277	5666.481	151906.91
397	RFQ374	RFQ_CELL	26.091	-	0.112357	-	-35.582	-35.582	1.8072442	0.061977257	5692.572	152086.12
398	RFQ375	RFQ_CELL	26.367	-	0.112646	-	-35.4164	-35.4164	1.8455708	0.062629078	5718.939	152265.33
399	RFQ376	RFQ_CELL	26.644	-	0.112934	-	-35.2549	-35.2549	1.8843472	0.063281635	5745.583	152444.54
400	RFQ377	RFQ_CELL	26.922	-	0.113219	-	-35.0974	-35.0974	1.9235571	0.063934636	5772.505	152623.76
401	RFQ378	RFQ_CELL	27.199	-	0.113503	-	-34.9438	-34.9438	1.9632029	0.064588101	5799.704	152802.98
402	RFQ379	RFQ_CELL	27.477	-	0.113785	-	-34.794	-34.794	2.0032774	0.065241898	5827.181	152982.2
403	RFQ380	RFQ_CELL	27.754	-	0.114065	-	-34.648	-34.648	2.0437705	0.065895853	5854.935	153161.43
404	RFQ381	RFQ_CELL	28.032	-	0.114342	-	-34.5055	-34.5055	2.0846679	0.06654973	5882.967	153340.65
405	RFQ382	RFQ_CELL	28.31	-	0.114616	-	-34.3666	-34.3666	2.1259711	0.067203553	5911.277	153519.89
406	RFQ383	RFQ_CELL	28.588	-	0.114887	-	-34.2312	-34.2312	2.1676722	0.067857198	5939.865	153699.12
407	RFQ384	RFQ_CELL	28.866	-	0.115154	-	-34.0991	-34.0991	2.2097558	0.06851043	5968.731	153878.37
408	RFQ385	RFQ_CELL	29.143	-	0.115418	-	-33.9703	-33.9703	2.2522216	0.069163252	5997.874	154057.61
409	RFQ386	RFQ_CELL	29.421	-	0.115677	-	-33.8448	-33.8448	2.2950515	0.069815401	6027.295	154236.86
410	RFQ387	RFQ_CELL	29.698	-	0.115932	-	-33.7223	-33.7223	2.3382508	0.070466973	6056.993	154416.12
411	RFQ388	RFQ_CELL	29.975	-	0.116183	-	-33.6028	-33.6028	2.381807	0.071117793	6086.968	154595.38
412	RFQ389	RFQ_CELL	30.252	-	0.116429	-	-33.4864	-33.4864	2.4257072	0.071767693	6117.22	154774.65
413	RFQ390	RFQ_CELL	30.528	-	0.116669	-	-33.3727	-33.3727	2.4699504	0.072416679	6147.748	154953.92
414	RFQ391	RFQ_CELL	30.804	-	0.116904	-	-33.2619	-33.2619	2.5145308	0.073064688	6178.552	155133.19
415	RFQ392	RFQ_CELL	31.08	-	0.117133	-	-33.1538	-33.1538	2.55944	0.073711626	6209.632	155312.48
416	RFQ393	RFQ_CELL	31.355	-	0.117356	-	-33.0484	-33.0484	2.6046712	0.07435742	6240.987	155491.77
417	RFQ394	RFQ_CELL	31.629	-	0.117572	-	-32.9455	-32.9455	2.6502239	0.075002094	6272.616	155671.06
418	RFQ395	RFQ_CELL	31.903	-	0.117781	-	-32.8451	-32.8451	2.6960851	0.075645488	6304.519	155850.35
419	RFQ396	RFQ_CELL	32.177	-	0.117983	-	-32.7471	-32.7471	2.742263	0.076287751	6336.696	156029.65
420	RFQ397	RFQ_CELL	32.45	-	0.118177	-	-32.6515	-32.6515	2.7887434	0.07692871	6369.146	156208.96
421	RFQ398	RFQ_CELL	32.723	-	0.118364	-	-32.5581	-32.5581	2.8355288	0.077568434	6401.869	156388.28
422	RFQ399	RFQ_CELL	32.995	-	0.118542	-	-32.467	-32.467	2.8826124	0.078206856	6434.864	156567.6
423	RFQ400	RFQ_CELL	33.266	-	0.118712	-	-32.378	-32.378	2.9299943	0.07884401	6468.13	156746.92
424	RFQ401	RFQ_CELL	33.537	-	0.118873	-	-32.2911	-32.2911	2.9776705	0.07947987	6501.667	156926.25
425	RFQ402	RFQ_CELL	33.808	-	0.119024	-	-32.2062	-32.2062	3.0256347	0.080114381	6535.475	157105.58
426	RFQ403	RFQ_CELL	34.078	-	0.119166	-	-32.1233	-32.1233	3.0738895	0.080747609	6569.553	157284.92
427	RFQ404	RFQ_CELL	34.347	-	0.119298	-	-32.0422	-32.0422	3.1224285	0.0813795	6603.9	157464.27
428	RFQ405	RFQ_CELL	34.616	-	0.11942	-	-31.963	-31.963	3.171257	0.082010149	6638.516	157643.62
429	RFQ406	RFQ_CELL	34.884	-	0.119531	-	-31.8856	-31.8856	3.2203669	0.08263948	6673.4	157822.97
430	RFQ407	RFQ_CELL	35.152	-	0.119631	-	-31.8099	-31.8099	3.2697552	0.083267483	6708.552	158002.33
431	RFQ408	RFQ_CELL	35.419	-	0.11972	-	-31.7359	-31.7359	3.3194252	0.08389423	6743.971	158181.7
432	RFQ409	RFQ_CELL	35.685	-	0.119797	-	-31.6635	-31.6635	3.3693799	0.084519782	6779.656	158361.06
433	RFQ410	RFQ_CELL	35.951	-	0.119863	-	-31.5928	-31.5928	3.4196157	0.08514412	6815.607	158540.43
434	RFQ411	RFQ_CELL	36.217	-	0.119916	-	-31.5235	-31.5235	3.4701383	0.085767339	6851.824	158719.81
435	RFQ412	RFQ_CELL	36.482	-	0.119956	-	-31.4557	-31.4557	3.5209522	0.086389518	6888.306	158899.19
436	RFQ413	RFQ_CELL	36.746	-	0.119983	-	-31.3894	-31.3894	3.5720629	0.087010741	6925.052	159078.58
437	RFQ414	RFQ_CELL	37.01	-	0.119998	-	-31.3244	-31.3244	3.623485	0.087631205	6962.062	159257.96
438	RFQ415	RFQ_CELL	37.01	-	0.119998	-	-31.3244	-31.3244	3.59769	0.087320523	6999.072	159436.84
439	RFQ416	RFQ_CELL	53	-	0.119998	-	-90	-90	3.59769	0.087320523	7052.072	159693.55
590	DTL1	DTL_CEL	75.23682	-59.9444	-	0.176348	-35	-35	3.7419327	0.089043578	11138.309	144.11341
591	DTL2	DTL_CEL	76.71731	0	-	0.181343	0	-33.728397	3.8925491	0.090807062	11215.026	505.32529
592	DTL3	DTL_CEL	78.20654	+61.4534	-	0.186036	0	-32.56484	4.0491601	0.092604257	11293.233	866.37612
594	DTL4	DTL_CEL	79.71437	0	-	0.191327	0	-31.598237	4.2119853	0.094435582	11372.947	1227.2245
595	DTL5	DTL_CEL	81.23026	-60.6833	-	0.196084	0	-30.863663	4.3802142	0.096290142	11454.177	1587.8103
597	DTL6	DTL_CEL	82.76181	0	-	0.201463	0	-30.405613	4.5539347	0.098167465	11536.939	1948.1263
598	DTL7	DTL_CEL	84.3076	+60.3324	-	0.206376	0	-30.224557	4.7322748	0.10005703	11621.247	2308.1842
600	DTL8	DTL_CEL	85.86111	0	-	0.211745	0	-30.29545	4.9151705	0.10195741	11707.108	2667.9853
601	DTL9	DTL_CEL	87.42833	-59.6309	-	0.216733	0	-30.610743	5.1018092	0.10385974	11794.536	3027.576
603	DTL10	DTL_CEL	89.00948	0	-	0.222084	0	-31.113939	5.2920833	0.10576277	11883.546	3387.0159
604	DTL11	DTL_CEL	90.59682	+57.8545	-	0.227295	0	-31.74211	5.4855381	0.10766199	11974.142	3746.3415
606	DTL12	DTL_CEL	92.19971	0	-	0.232495	0	-32.454597	5.681885	0.10955477	12066.342	4105.6347
607	DTL13	DTL_CEL	93.80764	-57.4315	-	0.237746	0	-33.167569	5.8810548	0.11144076	12160.15	4464.9376
608	DTL14	DTL_CEL	95.42877	0	-	0.243265	0	-33.840285	6.0832517	0.11332211	12255.579	4824.3168
609	DTL15	DTL_CEL	97.0621	+55.7685	-	0.248459	0	-34.410081	6.2883532	0.1151979	12352.641	5183.8316
611	DTL16	DTL_CEL	98.69939	0	-	0.253882	0	-34.820868	6.4968647	0.11707285	12451.34	5543.5007
612	DTL17	DTL_CEL	100.3481	-54.807	-	0.259061	0	-35.061099	6.7089717	0.11894857	12551.688	5903.3602
613	DTL18	DTL_CEL	102.0086	0	-	0.264552	0	-35.100029	6.9254351	0.12083153	12653.697	6263.4323
614	DTL19	DTL_CEL	103.6721	+53.7316	-	0.269986	0	-34.92455	7.1467838	0.12272581	12757.369	6623.693
616	DTL20	DTL_CEL	105.3498	0	-	0.275521	0	-34.565753	7.373623	0.12463585	12862.719	6984.1448
